ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.555439264384325,195.1579764546396,15405.49648051099,2.7508373088106506,,436.2780756249885,10.855263219853043,,3.7920401696633417,0
9.04258286604996,221.32018437289406,14149.499829286711,5.325852714508289,366.6684084746754,377.8579585946213,13.008443109871678,87.89616570920916,4.348440139653611,0
5.970578907790694,202.74552028375535,19952.30947002819,7.872037771336379,311.1881847351431,412.0389222341292,18.632141561760704,73.16633786771345,5.013281168465715,0
6.273805781551276,191.8503964181032,15130.154367811052,5.112750509869737,349.9495295846939,538.2037133575559,12.383597205246076,52.09768737909524,4.5104053244440205,0
6.604007988638578,212.97846739531886,23564.57966347158,6.608205099166998,325.3538597390556,430.33275402019683,14.352904612071427,33.40304792532106,4.458966913210226,0
7.143941990149046,153.2363643879686,11553.039281308538,8.444687184831874,329.4044567185402,278.4832659168874,11.266886174258445,81.71841270493823,3.7928403073905503,0
8.11644657034648,208.68915313590554,23985.864422293933,7.513870224431929,346.42378707303953,436.29055173235497,9.612293183542079,67.38115657422024,2.9346974369973076,0
7.665187780430904,209.99724646336202,22993.72935030665,5.543901316277938,343.4942197241109,417.73898835756756,7.750606555288982,63.55182239341074,2.7071291616855064,0
5.555352972792188,154.3006836502833,20503.430054601704,9.644996547731552,313.470296699179,355.2069684706114,18.46869035388295,75.14036171327,4.5361459144294,0
7.543931304508226,192.23454077199113,24227.961139341915,7.241343464835192,336.151049803892,369.4276990876995,18.188872530383946,70.58850738433459,3.7031913057653894,1
,218.57354817585485,11724.62331510551,7.565406844549224,296.4305395160663,452.72769126621745,14.665703807731006,51.261826693139284,3.5613978299719125,1
7.3401708843321565,210.11881256065902,12810.423160250559,8.867293830473216,309.661577518229,412.7065583079045,12.389229184122314,73.51332057205724,3.919139532735149,1
10.015189062467666,210.1267169600137,9064.035830800274,7.198432414854298,363.56182011036725,324.64790875398586,10.213058200550506,92.64389187192104,3.846547549446087,1
,188.74356245264704,19037.46263750908,6.034236063601062,,388.0658567405991,15.149068262969251,78.4994180330055,2.72365054009649,1
7.846463340823771,233.97657939475042,6670.659353530027,6.844526213052131,,545.3106589916553,16.536216173110915,67.4840901235171,3.885623898479858,1
,155.67577693423152,52060.22680026684,2.5775552730545526,365.0809632968772,323.0010364016669,14.166602358927037,48.25430719011197,2.0007570315103713,1
6.334162775563274,197.48232643207052,23460.82138066364,6.121463538019163,303.5503239230728,399.5637856608893,18.82221589785013,62.222874607265496,4.038829793491571,1
9.616095703448057,221.7598178746625,12538.97402632583,9.089531143927857,,441.88100493180605,13.808375111214957,,2.946643668370939,1
,186.59525477170519,29496.9101574473,8.11774776205242,378.43050067865903,616.1752427782974,14.962779709959591,65.44456251887024,2.4752844638171903,1
8.892998479215112,224.07818298371927,22960.180643869724,8.982036448800589,274.68945853272015,466.2454797409944,9.693048966796198,59.5772117702484,3.619132804902203,1
,195.83657257871016,14563.682649079743,9.315976850163413,,289.66058635740455,9.184400746791653,49.54012015333407,3.957011709406519,1
8.141429899766313,211.79426732802523,15494.359837010401,9.450413981964612,,363.1293527237093,15.403389694655061,54.490733178293446,4.350921900795209,1
8.165714932759002,203.4193306887763,16925.01229722553,5.5743416672346875,337.2523246543811,527.9125435620626,18.361435591602685,60.393548484441524,3.9201164799638484,1
4.931958445234491,164.66676859700692,31155.540218305283,7.411483499547991,383.7826259115355,506.53141388629575,14.980033693407904,69.24922883403491,5.045982883287057,1
8.977821883109304,198.9962870125076,20225.6429226288,7.569518149893523,352.6858427866464,492.097824550344,19.62192339351543,64.17723223604794,3.1999996142418063,1
7.372611795824961,220.3871636355989,17606.885689078066,9.426339354029771,274.2068036850766,551.1452068352077,14.826441473857983,67.30542126001993,3.1825211188828444,1
9.107330383461761,202.5147113672722,24678.329289092,5.575906369507383,334.7173347045231,467.110761590556,12.937328739572706,46.9352518256491,4.49213994862107,1
4.168248461367502,164.3512892657663,23863.7168635121,8.593819232313368,,547.4668311616424,13.843493799124701,71.04673524990041,2.804525051409483,1
7.806909023349841,216.47316874118695,21299.31865733505,6.2175970852163776,,524.0797055340377,13.895630615297023,83.14699902162178,5.127910987699841,1
6.7046354257784735,230.7669397865982,9727.761715714958,5.94369457895465,223.23581613133055,405.76157110740155,12.82650936868879,74.38519941725967,3.4221786198283937,1
3.6231658482586555,156.89891668869294,26738.525360886008,5.02314259061121,388.7522530536979,388.75262033130286,17.19601210467721,63.56487021843476,5.370205548696381,1
7.966856823982582,186.35336104727278,21440.73884828446,7.832473707577792,393.7670457263523,461.3562274945036,13.91386962959757,86.12181103853183,5.115430914016896,1
4.5956077558097705,204.85965979001526,13891.038530039881,6.371344530423113,,631.8220781685856,11.420910359124775,70.4490025357391,3.9789198069466725,1
,204.66904671521945,12874.444637029761,5.071164450220336,324.70129261448784,402.6192861825653,16.642479709112365,64.84674856579926,4.058942266477222,1
3.994497605953491,179.45419201070274,18682.27713864192,6.464792740892933,331.1456211400727,538.1749592223946,13.916820320124998,,3.3791473508468757,1
8.907987117561257,202.46121129761877,33653.7619633927,5.431878695884324,330.8271327591177,426.18656504996113,18.759902243560248,79.37062125022672,4.6412585321295445,1
5.898726324805972,198.31001978048192,21148.241904730676,9.124900321580661,326.2542815359668,312.38858564170147,13.042948001733066,74.31161875623877,4.899815187496653,1
9.51462662210288,215.7255270197802,16553.562437442186,7.547859470408599,321.77621306029215,453.91848950016515,9.640241051762018,57.86542318162909,2.645036370222636,1
8.842463655897197,229.96442239785898,7839.318759829379,10.508809892873716,278.42826495080095,370.0851533742653,15.790977327692303,77.16661878342133,4.576728706441388,1
7.721078493617457,208.43859260220216,17248.61874200274,7.6853697349708545,286.4035215485703,269.0136348220542,11.757348236756798,56.8845279970477,3.223951089800068,1
9.089421098422099,208.91472003929394,32238.077782489603,6.895013644713986,321.08046524060876,449.25997564536,12.514641255723575,89.21307429428107,4.43011601625449,1
1.7570371154907827,147.58183139318666,41538.24273000266,7.728177044016057,376.012933045253,428.44482252009914,10.828696338235147,65.00583980748948,2.9675541301719313,1
7.725192099493611,213.9513281293329,20461.759043330087,5.34031864919632,,338.21425829801234,17.032466110374628,58.587459359296936,4.1633255369929305,1
6.729191489422883,178.49363187309189,31991.958746649994,5.632940371018292,,341.77477792211,14.805198456082792,64.12915495073169,5.112254250604552,1
5.085429352833509,173.5659710719438,33455.24099482324,6.033247172047696,351.2712670306564,507.47624901785673,17.795957452409937,62.46613537245576,3.961730669540862,1
9.545270521249014,212.04639107513634,25189.830621579396,6.2038687851292345,316.56731934499334,498.2669593558268,20.05151858316617,52.90112725787564,4.983903465009575,1
,182.53397835188153,20049.242099213276,8.480467959960176,330.12786856306263,328.70096062821995,12.332288113529387,79.7847803952545,3.6935109356881006,1
6.246264053794833,163.21803844969529,26408.88176751282,6.029670479976019,429.0223118319998,509.95686424056873,23.569644908143573,19.175174536546304,5.044454777717949,1
7.3764491048464,168.75000723384676,37191.11414053757,4.184943038274488,,439.31285329801904,15.900985054562284,63.3348946717681,5.767354666497637,1
7.802426084121588,232.6702799913262,14382.902158061957,7.62692290707145,,413.292183492284,15.495603371645757,42.00208201140493,4.363529881475539,1
8.596767212344783,202.34318749090886,15173.471149854351,7.248624986357715,373.6533276680724,315.4790703994883,15.00867420137007,76.87966925788344,3.2386929330871066,1
6.436444496090232,192.99566481000426,19579.389545753744,7.640874321804035,314.92273899079055,379.67536682471626,12.897049257694732,75.83913181440319,3.415851385375155,1
7.33347772602672,233.72135507753296,16066.552124395566,8.181988064844402,224.21250304477925,401.73930871328145,15.313977749206288,81.8420621564831,4.772662700779373,1
6.144759037662152,210.97974749526747,19981.31518756184,9.203614112389076,271.0971043194311,332.59812622472987,17.187963350912355,79.63424204397407,3.082080495833988,1
4.725997720598259,175.99148679255958,34265.83058147379,5.923395846861923,324.8707242178734,441.9451807095715,12.636086459195496,,3.644606540888711,1
5.393345914423263,172.55026149278058,28099.038729259817,5.789668676373399,372.6219432465146,505.5423486694557,17.53070355831835,67.27387447832177,4.633854752317118,1
5.624819996402396,215.82287257203353,9028.760344852113,9.256097772286736,274.29230540617135,340.64839262295163,10.680672738252383,72.48745023112332,4.355489161530189,1
5.768868031092238,184.3950027880672,31155.988820087405,8.392833532289163,356.55269711988245,380.09681012980667,10.430339792435745,100.23166781440462,3.0926263788262984,1
,195.8746341633259,17749.298664018053,7.556750343971984,,512.4544684082954,15.485275629289902,54.13265784184894,2.7756354336001303,1
5.251353815475827,167.92433600731957,34768.93341990608,4.023081338990855,377.1434888935286,315.536105373161,10.429159462767245,70.59338709838158,4.072252323176482,1
7.68878591609137,209.18562534531952,29568.535852018093,9.817335635498171,294.34773223445876,355.6986132389772,13.918768617655758,71.68153964307832,3.9186731557714785,1
7.76202074451675,173.63674203102448,15548.416673502203,5.018671102233063,330.39097625993696,520.6407737607899,11.147704109056633,87.48150459921058,3.2563013285827784,0
7.207931097430971,204.01034652932566,18493.872175475164,5.557863755660677,311.5682271859919,437.51204208786646,12.99459553667674,31.39045029431969,4.705561883525115,0
6.98704150028991,169.7271157728339,19472.624328496444,5.017698088295537,366.01891959337064,425.6709639584517,17.31468112565352,48.8821984337697,4.475161102744778,0
4.69219656349297,221.54777341772672,24211.63077025936,9.363249825363392,307.71399582698444,406.55166701639206,12.6182517815746,60.003147675998655,4.009006061677201,0
,219.7257126431681,9840.782819850461,8.51365460907883,309.83873238358365,396.80565205746944,12.428763405196833,71.62549656666408,3.1834353228956065,0
4.059431468029172,200.38307954578062,25770.00672165666,8.34212976694786,,414.157826023051,11.084834057503656,,4.330321564154249,0
8.389945658771296,213.66568478805857,17674.706148701305,8.34881476124955,,471.36988047481685,19.301248206316075,70.82951340717081,3.5697173123209334,0
10.695532491586295,220.45107827315525,10571.770376968932,6.521422284947895,295.9760943834978,414.2560864758929,14.774800598861418,58.735932885039375,4.154845327510767,0
6.791696906894755,175.89434585427836,21467.950865982875,7.101223816321487,349.49217731774996,427.2397403288587,12.556983190453082,55.25391162576403,2.817391373961896,0
9.953952111556116,232.94900187336617,3773.2811465808113,9.97984962210093,,339.88302869364236,18.343590214904054,82.44900207544099,4.052905069433097,0
,218.986406241385,9836.401847179895,7.064672494896746,328.72428899396186,386.34524747738277,15.547963572423782,57.32811605783707,3.837256627123341,0
4.489783796199172,188.2519391176551,14906.047921749065,8.486030243192529,374.2269262476081,518.5852526497778,11.22657798925934,65.18275873376899,3.7762256314794493,0
8.020869102871476,175.8736762101069,21759.363929401574,7.487278120016829,352.98311196312886,428.66096486233664,4.966861618807002,72.30521867157222,3.4421212362954994,0
5.0900353321672975,174.26635748737323,34094.05717743785,6.741909445204502,376.6636078793938,526.3610815801607,17.107563130581752,48.5462574960863,4.838862280223715,0
6.466874708929867,214.33727039379892,14848.12948874036,7.054937966486287,304.57324510743223,304.9563717110235,12.180826012665591,,3.4081687916535586,0
6.702496216244025,208.55378445475998,29057.22761748945,7.029491110970193,302.7449601923821,361.947758191616,10.61458158945743,53.87973715099733,4.267952933982107,0
5.766204133561628,179.57265248274012,27700.121945252253,6.198937218819007,,536.2686726684562,12.828120735218874,90.00676549871449,4.472018169722266,0
6.571099216507485,207.74102501484316,23372.882653692348,6.280195162130877,313.8469724655427,497.90231984559006,12.87480497903141,75.41671019846203,4.555949236427071,0
8.509220048921595,200.30434810024082,10587.304929474993,6.392545063613865,307.39895951786934,585.2226283821852,11.798990545970867,63.82756869408699,2.5198915810235114,0
5.953981878134785,186.45708374957468,32241.079614323662,8.439680712314411,347.71315716547457,416.09099789345026,14.638926518042013,68.90775427223289,4.071916487170485,0
5.403196491704968,185.64352271740688,27509.89342471555,8.257587185132989,,587.3786921402553,10.024039184655237,63.397499850611325,3.871463111097292,0
5.596929951315809,162.7246722581785,23930.374548905656,7.456556509724278,,535.3395605256891,19.174738706418907,54.966316649152496,3.506764606330233,0
10.632909606071516,198.37801183496515,12958.74845688364,7.135496643869766,322.6232486591874,522.0278703100935,16.72219460413686,71.77601755015179,3.72245485080585,0
4.91681922881674,162.45678429062133,22829.123211930557,4.024455657493151,360.5904450901426,541.7723150597343,11.580140749581517,,3.8367032388187607,0
7.1830959315085465,200.36815895582518,13501.677965117036,7.982096708062272,358.33184894940985,617.5409064911263,11.176548128135948,71.53683430131463,3.8065394387932265,0
5.923441414571481,167.65860220231826,25951.554035672933,6.296103203499958,350.38198108957073,471.85751068419114,15.770464179694784,53.32181233421085,4.107363630145296,0
7.377036503769029,175.00827573199038,15340.951839023182,6.144844982231076,371.01052383443306,579.4618244285435,11.915739635208695,78.1791708384043,4.531658688151207,0
7.833495881064739,220.95743260845882,28338.98146056608,9.370848444420924,316.2744033370946,462.14242417044414,15.333004583810009,57.03352176567174,5.5808299630354234,0
4.745764371481156,186.3031370656567,33153.81297558052,8.840473500525777,370.1678510128087,296.96410172607307,14.784313577379407,48.45137453619465,3.6991462587291006,0
9.055825784677507,196.47589885726762,20226.287944826712,5.838594348296554,298.80356031305337,342.35941054072777,12.813634258709556,84.27921839519584,5.456912830156691,0
5.492155982957838,176.27140374150653,26422.097888905493,8.072933637567953,366.64476621156456,500.9387878651716,7.609797727014268,59.39678681320408,3.294129366085436,0
4.487517479010939,199.05140273340558,36860.468899312655,9.751560796636285,338.049427529092,390.5669453150999,8.123470111531901,75.668784523371,2.7657222477016736,0
7.027185659271876,185.32070143113657,30988.97301937858,8.600477186834942,327.46266996635546,326.2690801979097,9.98201022863941,52.71658853811383,5.353043339815189,0
10.200644508442188,182.08060130241984,8016.202938437553,5.5675006420508915,337.78157990042223,291.60028278972356,13.469924019423274,50.567372131679306,5.174719758892985,0
6.784279329300363,140.36670861252435,17569.57981864576,4.084932416197642,,374.18183997326213,10.634230121896053,97.08705976226209,4.045547056489322,0
8.08041524398239,166.89170013825074,18136.128858582844,6.867552960029958,,600.9372030330944,16.30779008749954,55.586141732364176,4.070824291566874,0
,191.3482590490084,14017.372065676183,6.490700311377002,345.5604811564392,423.9783891770644,11.863248320378261,65.79168659116394,4.167336456868864,0
7.344975869046369,182.30694217406872,5689.804404872833,6.764349993180452,373.87278500525446,360.1844730557162,20.48390229703,73.48898065084018,3.4187631946436317,0
5.923739954690041,200.561212598199,33306.01253765967,7.430037412770904,,399.9483324962554,13.797869680117401,63.46340880072283,3.8844603708206806,0
8.285395274908012,196.55206780599016,19096.82236947592,7.3578572545432035,342.9368809897122,388.94116300743104,14.151473071718101,73.18701322910556,5.438487906597953,0
5.94951876406115,160.44263125887431,16898.808297192718,6.045906439607806,367.3285416831002,451.01278841833715,16.359951099329464,62.36823391884996,4.072197621614668,0
,192.20216811021962,34160.92514352129,8.963155528278786,363.4727979482551,474.7817344225263,15.905270431900078,50.80782511660748,2.9983354715810404,0
,215.99711663155819,35971.02511348583,10.03050815644373,330.85892653323094,558.108549013308,14.337804381879778,81.76977525321638,2.9341370013330885,0
5.296578803810236,220.0808324081126,39537.08646010253,9.232766061940334,322.43359180720375,393.38860326875067,10.583336152737274,58.80146948488685,3.9184698008316814,0
10.282067974894762,198.5463634904045,8108.297321624606,5.548407103735634,332.0179352741973,568.0789801609983,15.661692291693953,28.77061883880711,4.5729230043865705,0
7.01683611325458,167.36218705179016,18014.99570314822,5.903058231468139,362.523415862375,471.48439459306235,10.692587986909416,45.002014419832086,4.101397991008648,0
6.871607245014967,197.51709338436095,19557.99372436916,8.31134872749755,355.0872579059655,379.50773853152845,18.240711615825887,65.6942303934959,4.180389311503939,0
,214.17232983223613,8985.911807108885,7.2979726595691305,,498.8039168835444,9.583323113158656,37.61648538371824,5.504749396920436,0
8.274069058697867,195.8033305348776,18091.20261463097,7.42210444660359,365.4072222417801,369.19833429369726,16.996330277382242,,2.5754230277099115,0
8.238878989445276,198.2134051416807,11451.312217210629,5.3089895602046955,309.3294234572413,401.0637636598361,13.243329279142415,81.19771042934019,2.784712796717906,0
5.791154373453377,190.43167918167313,20288.235569468674,6.298365795305266,347.04102025515056,544.8574805951714,17.70683826106898,84.3881914284642,4.104834816564649,0
6.153368956728868,237.13982778480295,22052.03461898169,8.090493963325427,306.23917986795703,485.0984831368037,17.07526258936946,58.10825855736369,4.030337485422805,0
7.303051906328316,196.95287516726086,22053.01026214273,5.392692829400886,305.2215636071631,451.60592395435793,14.66556052806635,71.71077867727018,4.144869940408154,0
7.592672300075482,177.08083947966972,14912.22550624187,6.041143671607493,349.24061445133964,355.28444229142696,17.161966066690923,42.115256925159954,3.3414267280659695,0
6.7841161148075155,189.60834666312746,12736.86500142577,5.935771844008357,,480.30858096175547,20.6064086396986,76.62148875956959,4.072186607547674,0
5.606856130577717,211.51309718534105,32423.462685108596,6.812943275393427,,446.38640359860887,20.926950178989898,52.218978737459175,4.070966098496005,0
,223.4431113416477,36290.74611241049,9.380013284090806,333.4451998122188,373.9201601805187,16.520495964276165,64.69669077703233,3.8177789531816533,0
4.922045466248699,197.28720656204433,38494.72024569318,9.144953298114434,383.239138292495,357.4707042141214,13.12594167071552,61.864579653329905,2.291694536023172,0
5.700784947291592,185.9222470685828,27365.10636262947,7.563100468517474,,359.50655304063844,15.089440803496018,56.46343392733931,3.978141278692845,0
,215.57846419863796,25338.61934219312,5.787190934365635,266.1099928126103,429.35026797282484,11.854460676298459,71.1653521626358,3.1340001497974344,0
10.678056255643256,168.6957662783445,7066.3769166723105,4.866092410145974,,327.6586443803132,16.296688483167884,46.67248258533266,4.308256960674539,0
7.6021214747799855,199.35316552769717,11346.143452721666,6.900379647327515,304.9664881421143,210.31918197203672,17.925782394769897,62.846672633452144,3.6988747689394295,0
8.84628195691071,188.41500063590348,17734.949625157653,6.057867647319615,317.1505445057651,419.3955690592329,17.115446767167782,60.25157823210826,2.9250375580069843,0
6.751698586301178,203.40045194899608,26325.817698746418,8.365470022720896,341.89563614291336,381.4403881892725,19.527318927571116,58.293945043696525,3.7560066720223904,0
,148.1031294610112,13597.896037808574,5.733147893867967,374.0183113969158,357.71106011102967,13.278895953233473,72.69549913994688,3.6195906349692635,0
,202.0798644763472,12519.090659913514,7.62752384206607,,399.88338796337496,12.748216736108134,,4.43921523990166,0
5.088213197324547,159.96261228698884,39125.20919646321,6.055622508469588,375.6191860334602,400.1553243308145,20.189599511928634,68.68869382332437,2.6006186786445613,0
6.9549072165208425,159.7663994260648,21895.285700634133,4.493900097817161,337.26717749262025,482.59827016686876,10.6634916314066,78.76359170252715,3.169714975942725,0
8.983811794161655,204.6485151840766,15158.721747534462,8.645881893419118,,416.89916011180367,14.61876665589989,68.90294499109065,2.4456733878898196,0
9.519659984470318,204.08094513246095,17258.188354998932,6.154072581466943,310.71629355538414,395.6985381563546,17.061389471896575,44.27337877453159,3.99455613628636,0
4.700392723840931,195.35280730935835,35216.534274067046,7.9190831602624785,335.27937623584404,539.4646482053535,9.852784882147375,64.72133077045876,3.481943696005759,0
10.386132934434618,200.89119241184437,17982.38725646974,5.845501641338506,338.9992736864435,336.27970707624337,14.31941120798757,62.15668614059153,4.9213406247862,0
5.746529194455349,183.47179406918366,35633.268510737624,6.066386357101846,327.5578499050621,354.1744374501004,12.548871080271056,70.52597176663872,3.808372006211507,0
,192.9703798010064,11125.443536741795,4.9549231765651935,324.75818371446957,332.95629802121806,15.164574140798265,79.26457468709691,4.699120987045171,0
,248.95465513321562,25253.079062408433,8.921733174905693,296.8210342978569,482.84693913195974,14.14225093266208,69.10401166102994,3.9410738320696117,0
10.811289500397242,209.10304997116674,11848.22826962888,10.141060053348731,349.92322923848394,393.18644622133166,15.474875939143828,66.03031725974894,4.416183694491997,0
8.966835972567804,228.69135473127255,16764.85476462537,7.137871354061047,320.55599454817076,456.4264885282397,12.59999831402962,77.33013702016315,3.6543549623702587,0
,212.44997404631422,5699.504942202689,6.64783993415416,333.0524906534692,269.3446352437425,18.082490402023836,89.8160574511311,2.27639196018481,0
6.848805452540466,204.81271080146217,20555.5595722516,9.775004066265419,387.68638765720067,389.63822785521234,12.298753224346001,49.45204623583032,3.1300447628523798,0
8.861701556503956,200.61229861795468,15247.128030884565,6.050225266127892,313.12708140471705,521.7741144719578,13.780426739099028,69.87048423586893,3.5791072422859003,0
4.252985000876296,149.93865467860903,20497.82222494166,3.2711440240210687,302.81982256988954,427.113755709961,16.086949496694956,68.20087711530671,3.58830042034225,0
6.729829903890115,229.40778359934313,23114.03183317369,9.733356110206712,321.16046339092526,521.8355248342821,13.140447191472049,68.25206670165501,4.724321913211669,0
5.924540482437398,186.62006839626326,44376.18738226209,6.614180462593355,341.6377735314358,273.44683817182425,12.758115316597241,59.45669088659757,4.224342508773007,0
6.783888467541533,193.65358060131553,13677.10644058598,5.171453573375093,323.7286632332804,477.85468725780333,15.056064094821465,,3.2500222292043652,0
7.390896678654897,219.33597776898887,25574.09172142843,8.760434379770334,,553.0576632213979,17.73037118589417,60.59843160814363,4.32513164451923,0
6.470151959152821,176.73637570597813,30594.28067473661,4.39313814981189,324.65923341898076,524.9097809286852,16.614247513308953,84.29970286763692,3.1253911119248396,0
6.930391469669391,190.18938780328673,25780.059077000562,6.259352880963183,331.03025147231796,481.7375593111379,14.04948263854152,70.5863604845371,3.6997960364086304,0
9.302441187910585,236.5807942282816,5230.630429801216,8.30040216841763,,367.89756289774266,12.86399233724461,18.101222170724377,3.6759854978305095,0
7.4219976442518645,220.38531444455873,15772.65316965401,9.157615312499004,319.91293883079237,463.29691392023176,16.98166010773798,80.26935416971041,3.6036095808461335,0
6.583064855827969,163.36160354126406,17977.69393789565,6.542088000055957,,383.12450352000405,18.094543830928046,44.136468867986444,3.7728585530840877,0
6.204429354069558,211.64095798844983,35439.687840102146,6.236836216752792,314.13131744806606,552.4627918140325,8.660869467991688,56.35009617776554,4.106807505488429,0
9.066628053764038,203.3841233574426,22710.458374287573,5.962836939385372,321.585935583121,496.16145239198437,18.367620901414057,76.41651044619393,4.055421250793916,0
4.713116701054447,209.34205088564119,20070.56779192111,6.591108949152465,301.9655414236933,354.17018130813824,14.023834466992582,89.65078816454175,3.923356035619532,0
10.581385987628257,213.7764386430209,11298.450090961085,7.668897441408557,300.1846216565569,497.16912814048743,17.97129471576409,83.34530446606001,2.966945650593862,0
7.5742612367877715,227.9846645709775,8672.527773400137,7.33536186356088,,433.6795425189589,11.238913670655165,54.86588904451017,3.6867589826723,0
6.138785151951198,158.4221289921539,20129.978819791166,6.812142878738287,352.2299607158941,373.8436198842412,13.417813082753753,80.73109689533284,4.677289618268685,0
5.276323544024682,186.38259033476703,42063.87440465939,6.862988074575324,319.8379854103831,312.0025326122228,18.9644180949158,71.39897597610201,3.883029041117391,0
6.776879087805668,189.43881271173836,19663.791311949764,8.386403518156909,375.4573452986101,420.3573923778055,14.831560048074834,61.050419702315565,3.322065006530626,0
7.2394159210992495,211.87282785537678,13911.826629262703,8.204071005976033,345.04398307711796,494.4169099336764,15.416474942107754,32.74561137229618,4.531825294993109,0
6.552279123020959,190.54767798640762,15362.452383441234,6.928597412765158,356.31797483917325,353.06365905373696,14.896210357189716,,3.443385018883295,0
8.40876623110244,210.7954061081746,27662.3971005681,6.6342101132597895,291.6876534902019,555.5809780414642,12.344834054962348,67.0618235577468,2.372791476751066,0
7.986398705504575,202.09393984374807,20447.49013156478,5.689518473675122,,477.668835803867,12.258395572412496,43.841691909585016,4.814779190766616,0
7.3669152841286385,185.0435966854514,14151.760083229843,5.584369157426571,324.5704590928802,336.9568673447205,15.233825865303857,49.99703388737544,3.051316562922508,0
6.062738419015513,224.84118059890832,25842.581279366528,9.46339068688187,,385.3916190709158,13.074749681829474,85.35121382015606,4.369454696832489,0
7.856471100461379,204.78342811191362,5619.135557865849,5.816703197883763,343.5454193290751,432.0431197634572,14.947720392496365,55.96161317869347,4.534681098281898,0
5.158396409506499,189.29578865279512,35086.39696295499,6.7361180268094865,340.87181907360065,331.5867257915919,12.909797813297814,61.34466370036797,4.645852434791949,0
,197.57073625851984,17439.444060922862,6.226491277850969,,406.0147938783555,16.690265724955225,68.96901781677818,3.4583200005897763,0
6.39908051004593,230.0279325865128,23037.076832776307,10.517848492663749,316.0725606007638,452.9744802793642,13.625533230753888,,2.6205380227279225,0
7.394255556132569,207.96303844276815,29917.820209044952,7.816294444254865,,392.4966652745759,13.173426262726366,79.78043755763542,4.26319277247499,0
4.443850856498079,240.1679011693049,24070.263650635432,9.768406488617064,338.0524372173982,533.9686469612033,11.877581684861184,69.0365227600328,5.038118946233022,0
8.247148271309296,175.9118303359524,9913.963345655571,4.97450612352311,324.4333076993704,302.2004960220483,11.070511434752632,71.43816536402366,3.941969260461584,0
4.902158988606676,214.64375583835465,28278.789275634095,9.915647165119752,337.13755297380357,375.0363685009956,15.50314419697014,61.59103601226188,3.4990485229149186,0
6.86313624993993,194.58665933625855,23610.517563168363,8.193416004409773,346.7680518629708,439.2296156309026,14.659740899108272,89.02719616674977,4.319777194854658,0
6.6695323796655455,190.751164895691,16246.173191143025,6.372975147661259,324.34189329335214,383.2458249968398,7.852085540481937,86.44056051532446,1.9648630966312206,0
7.595669983691271,207.11547021781803,13486.142191111217,6.192662700732348,328.2095661964854,452.4457460335967,14.810630407330677,88.02036522527101,3.403393176535209,0
8.16307638255827,183.16185283853602,20335.676509585464,6.028559416620544,333.08445479723775,475.29647082572984,18.248097886030052,49.604842402550446,3.287243970810318,0
8.870278259927936,193.36994794404575,16854.129457255585,5.180105640804004,318.3546116426661,355.47092500991505,19.032218873257307,58.809199438070856,4.18274066496293,0
8.769676021676739,215.3687416311452,13969.438862550478,7.548543437259352,322.79907015152514,369.0166667859881,18.91918835431352,54.75521405592216,3.7767184616875147,0
4.737391256802652,215.52951074368352,30684.211642415034,8.781904577996217,,313.51350201495296,11.070289045614743,62.9144208045654,3.8533880722545097,0
7.790874862321438,196.47871239391355,24061.349595752938,6.785685189577225,350.11725381508217,471.5185363734346,15.343315642141533,44.5446270683158,3.076214340708842,0
,238.4095980755224,26493.07620652817,8.669944102585777,311.55367904139865,369.2838638747586,11.759930454455741,91.2392992027705,3.2412671866611316,0
6.087306100000082,214.55608597404895,11628.336675478404,7.231926684912577,,344.0720281513272,13.232307887943023,98.68662041554421,3.666671803251088,0
8.55107774771961,216.41593213399563,28909.290284153052,6.936782341455183,295.2237066551887,510.89500072429865,16.2023714425128,79.85932285927395,4.046379690043383,0
6.013160966461117,218.84325608559018,21573.747571113934,9.29585200073896,321.1683132149535,444.2766349599716,14.744347366499937,62.44323904691303,3.455622540984072,0
5.744067537432683,173.85088155056013,28391.99818542178,7.017330330753139,355.46158888444376,336.06180305762905,16.895179709073204,65.44736154096918,3.1716552079647324,0
5.218989651481935,164.79099156176568,27007.8869057916,6.592516958774432,,422.22380183346723,14.070878980982855,73.92031967832119,4.383942553936008,0
,240.42978682732485,25959.613897834544,10.571596299305776,,446.7429748194644,13.573471029245127,80.2683717898251,3.3583534546716933,0
7.4587076827919985,207.7865734120744,10513.2967812211,8.920632925274443,,442.36814308659933,18.725302250651055,43.89808750713743,2.9380823972762586,0
11.027879862695201,228.32279760079962,13124.105636341585,7.5166432155506255,319.3540394138715,376.2319179250843,8.033858640214078,48.529037926729586,4.178897908640168,0
6.729580190108561,242.16414593357212,17975.55322701793,9.808651156000304,322.2351014670934,440.85943483462125,13.57122271670977,62.17947698396132,4.003458052258935,0
4.150214299745359,174.92674117052437,41489.639814162794,5.5698686581115195,,425.2500464971023,12.534008729084917,86.68363454098444,3.502370872206418,0
7.159398310953257,171.816105324697,28954.801012055537,5.817090294681839,357.3287587922074,530.5264113279316,18.11704225580013,79.09444034942162,3.254926496664732,0
,235.41745667390205,13927.002506501727,8.55144684504605,,446.42235674836644,14.134953926050343,51.7052148914131,3.662648159726404,0
6.209697436775356,169.3185048169177,22610.768713435307,4.87541388108418,327.3799385347764,549.2767282750748,17.01511804175402,51.505508284888904,3.893766831260585,0
